UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA ESPERANCA,RUA SUICA,183,ESPERANCA,"RUA SUICA, ESPERANCA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7835564,-44.0217929,"Rua Suica, Cristais, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33903-400, Brasil","19 47m 0.80304s S, 44 1m 18.4544s W",33903-400
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA FLAMENGO,AV PRINCIPE DUARTE,124,FLAMENGO,"AV PRINCIPE DUARTE, FLAMENGO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.78931,-44.00637,"Rua Príncipe Duarte, 33933-150, Ribeirão das Neves","19 47m 21.516s S, 44 0m 22.932s W",33933-150
MG,RIBEIRAO DAS NEVES,CENTRO SOCIOEDUCATIVO DE JUSTINOPOLIS,RUA MILTON ASSUNCAO,240,JUSTINOPOLIS,"RUA MILTON ASSUNCAO, JUSTINOPOLIS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8138297,-44.0255127,"Rua Milton Assunção, Fortaleza, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 48m 49.7869s S, 44 1m 31.8457s W",33900-450
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA FLORENCA I,AV IDA JUBELINE,1048,FLORENCA,"AV IDA JUBELINE, FLORENCA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7595099,-44.14273970000001,"Avenida Ida Jubelini, Florença, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33821-200, Brasil","19 45m 34.2356s S, 44 8m 33.8629s W",33821-200
MG,RIBEIRAO DAS NEVES,UBR ALARICO MODESTO,RUA LARANJEIRAS,190,CEREJEIRAS,"RUA LARANJEIRAS, CEREJEIRAS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7974366,-44.0096943,"Rua São Cristovão, Vale das Cerejeiras, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 47m 50.7718s S, 44 0m 34.8995s W",33900-450
MG,RIBEIRAO DAS NEVES,UBR EXPEDITO MONTEIRO DE ASSUNCAO,SUACUI,358,JARDIM DE ALA,"SUACUI, JARDIM DE ALA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8038279,-44.0197045,"Rua Suacui, Vila Papine, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 48m 13.7804s S, 44 1m 10.9362s W",33900-450
MG,RIBEIRAO DAS NEVES,UBR RAIMUNDO FIRMO DE CASTRO,RUA PETROLINA AMANCIO,484,VENEZA,"RUA PETROLINA AMANCIO, VENEZA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76616,-44.13486,"Rua Pedrolina Amâncio, 33820-100, Ribeirão das Neves","19 45m 58.176s S, 44 8m 5.496s W",33820-100
MG,RIBEIRAO DAS NEVES,UNIIDADE DE SAUDE DA FAMILIA ALTEROSA,RUA VINTE OITO,137,ALTEROSA,"RUA VINTE OITO, ALTEROSA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.75154,-44.15556,"Rua Vinte e Oito, Ribeirão das Neves","19 45m 5.544s S, 44 9m 20.016s W",
MG,RIBEIRAO DAS NEVES,URO JUSTINOPOLIS,RUA MARIA AZELIA,33,CEREJEIRAS,"RUA MARIA AZELIA, CEREJEIRAS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.79843,-44.0132,"Rua Maria Amélia, 33900-760, Ribeirão das Neves","19 47m 54.348s S, 44 0m 47.52s W",33900-760
MG,RIBEIRAO DAS NEVES,URO CENTRAL,RUA EMERECIANA CAMARGO BATISTA,201,SANTA MARTA,"RUA EMERECIANA CAMARGO BATISTA, SANTA MARTA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7752413,-44.0773389,"Rua Emereciana Camargo Batista, Santa Marta, Residência Porto Seguro, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-130, Brasil","19 46m 30.8687s S, 44 4m 38.42s W",33880-130
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA PORTO SEGURO,RUA CLEONICE COELHO DE OLIVEIRA,192,NOVA UNIAO,"RUA CLEONICE COELHO DE OLIVEIRA, NOVA UNIAO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.77645,-44.07358,"Rua Cleonice Coelho de Oliveira, 33861-525, Ribeirão das Neves","19 46m 35.22s S, 44 4m 24.888s W",33861-525
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA EVERESTE,RUA ROSANGELA,197,SAO JOSE,"RUA ROSANGELA, SAO JOSE, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8102539,-44.0053507,"Rua Rosângela, Penha, Lagoa, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-000, Brasil","19 48m 36.914s S, 44 0m 19.2625s W",33900-000
MG,RIBEIRAO DAS NEVES,RIBEIRAO DAS NEVES PRESIDIO INSPETOR JOSE MARTINHO DRUMOND,MG 6 KM 9,S/N,FAZENDA DA LAGES,"MG 6 KM 9, FAZENDA DA LAGES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76649,-44.08725,"Rua Ari Teixeira da Costa, 6, 33805, Ribeirão das Neves","19 45m 59.364s S, 44 5m 14.1s W",33805
MG,RIBEIRAO DAS NEVES,RIBEIRAO DAS NEVES PRESIDIO ANTONIO DUTRA LADEIRA,MG 6 KM 9,S/N,FAZENDA DAS LAJES,"MG 6 KM 9, FAZENDA DAS LAJES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76649,-44.08715,Ribeirão das Neves,"19 45m 59.364s S, 44 5m 13.74s W",
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SANTINHO II,RUA JOSE CORNELIO DOS SANTOS,1083,SANTINHO,"RUA JOSE CORNELIO DOS SANTOS, SANTINHO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7510955,-44.0666749,"Rua José Cornélio dos Santos, Santinho, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-220, Brasil","19 45m 3.9438s S, 44 4m 0.02964s W",33880-220
MG,RIBEIRAO DAS NEVES,RIBEIRAO DAS NEVES CENTRO DE APOIO MEDICO E PERICIAL,PRACA DA ESPLANADA,S/N,CENTRO,"PRACA DA ESPLANADA, CENTRO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76574,-44.00486,"Praça da Matriz, 33920, 33925, Ribeirão das Neves","19 45m 56.664s S, 44 0m 17.496s W",33920
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA NEVIANA,RUA PASCOALINO RICARDO,113,NEVIANA,"RUA PASCOALINO RICARDO, NEVIANA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7793138,-44.1082031,"Rua Pascoalino Ricardo, Cidade Neviana, Bairro Alterosa, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33805-020, Brasil","19 46m 45.5297s S, 44 6m 29.5312s W",33805-020
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA NOVA PAMPULHA II,AV AMARALINA,11,GRANJAS PRIMAVERA,"AV AMARALINA, GRANJAS PRIMAVERA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.82174,-44.02047,"Rua Amaralina, 33940-020, Ribeirão das Neves","19 49m 18.264s S, 44 1m 13.692s W",33940-020
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA PEDRA BRANCA II,RUA DIAMANTINA,900,PEDRA BRANCA,"RUA DIAMANTINA, PEDRA BRANCA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7786527,-43.9803604,"Rua Diamantina, Pedra Branca, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33927-011, Brasil","19 46m 43.1497s S, 43 58m 49.2974s W",33927-011
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA ROSANEVES II,RUA DALIAS,50,ROSANEVES,"RUA DALIAS, ROSANEVES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.78474,-44.0217,"Rua Dálias, 33913-040, Ribeirão das Neves","19 47m 5.064s S, 44 1m 18.12s W",33913-040
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SANTA FE,RUA PAQUETA,415,VILA SANTA BRANCA,"RUA PAQUETA, VILA SANTA BRANCA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8255,-44.0232,"Rua Paquetá, 33940-070, Ribeirão das Neves","19 49m 31.8s S, 44 1m 23.52s W",33940-070
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SANTA MARTINHA II,RUA JORGE EUSTAQUIO DA SILVA,235,SANTA MARTINHA,"RUA JORGE EUSTAQUIO DA SILVA, SANTA MARTINHA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7692845,-44.07373079999999,"Rua Jorge Eustaquio da Silva, Santa Martinha, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-010, Brasil","19 46m 9.4242s S, 44 4m 25.4309s W",33880-010
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SAO JOSE II,RUA PAQUETA,415,LAGOA,"RUA PAQUETA, LAGOA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8255,-44.0232,"Rua Paquetá, 33940-070, Ribeirão das Neves","19 49m 31.8s S, 44 1m 23.52s W",33940-070
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SEVILHA A,AVENIDA CLAUDIO DANIEL,220,BARCELONA,"AVENIDA CLAUDIO DANIEL, BARCELONA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7473786,-44.0791293,"Avenida Alagoas, Barcelona, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-220, Brasil","19 44m 50.563s S, 44 4m 44.8655s W",33880-220
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SEVILHA B II,RUA CONSELHEIRO PENA,230,SEVILHA B,"RUA CONSELHEIRO PENA, SEVILHA B, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76048,-44.0839,"Rua Conselheiro Pena, 33858-550, Ribeirão das Neves","19 45m 37.728s S, 44 5m 2.04s W",33858-550
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA TROPICAL,RUA GUANDU,140,BOTAFOGO,"RUA GUANDU, BOTAFOGO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.793451,-44.0206721,"Rua Guandu, Tropical, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 47m 36.4236s S, 44 1m 14.4196s W",33900-450
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA VEREDA,RUA GERALDINA SOARES,65,VEREDAS,"RUA GERALDINA SOARES, VEREDAS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.82819,-44.08943,"Avenida Geraldina Soares, 33822-510, Ribeirão das Neves","19 49m 41.484s S, 44 5m 21.948s W",33822-510
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA GIRASSOL,RUA PAINEIRAS,435,GIRASSOL,"RUA PAINEIRAS, GIRASSOL, RIBEIRAO DAS NEVES, MG, BRASIL",-19.776732100000004,-44.0177644,"Rua Paineiras, Girassol, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33903-400, Brasil","19 46m 36.2356s S, 44 1m 3.95184s W",33903-400
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA LUAR DA PAMPULHA,RUA SAO BENTO,126,LUAR DA PAMPULHA,"RUA SAO BENTO, LUAR DA PAMPULHA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.77382,-44.08295,"Rua São Bento, Ribeirão das Neves","19 46m 25.752s S, 44 4m 58.62s W",
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA LAGOA,RUA FORMIGA,155,KATIA,"RUA FORMIGA, KATIA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8133718,-44.0130384,"Rua Formiga, Kátia, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 31585-000, Brasil","19 48m 48.1385s S, 44 0m 46.9382s W",31585-000
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA FORTALEZA,RUA ENGENHEIRO JOAO TRINDADE,150,FORTALEZA,"RUA ENGENHEIRO JOAO TRINDADE, FORTALEZA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8132611,-44.0211659,"Rua Engenheiro João Trindade, Eliane, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 48m 47.74s S, 44 1m 16.1972s W",33900-450
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA VILA BISPO DE MAURA,RUA DOS EXECUTIVOS,418,VILA BISPO DE MAURA,"RUA DOS EXECUTIVOS, VILA BISPO DE MAURA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.82687,-44.01314,"Bispo de Maura, Ribeirão das Neves","19 49m 36.732s S, 44 0m 47.304s W",
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA VALE DAS ACACIAS,ALAMEDA DOS ALAMOS,332,VALE DAS ACACIAS,"ALAMEDA DOS ALAMOS, VALE DAS ACACIAS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7540732,-44.137494700000005,"Alameda dos Álamos, Condomínio Residencial Vale das Acácias, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35740-000, Brasil","19 45m 14.6635s S, 44 8m 14.9809s W",35740-000
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SEVILHA B III,RUA PECANHA,35,SEVILHA B,"RUA PECANHA, SEVILHA B, RIBEIRAO DAS NEVES, MG, BRASIL",-19.753,-44.09018,"Rua Peçanha, 33858-250, Ribeirão das Neves","19 45m 10.8s S, 44 5m 24.648s W",33858-250
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SEVILHA B I,MONTE CARMELO,311,SEVILHA B,"MONTE CARMELO, SEVILHA B, RIBEIRAO DAS NEVES, MG, BRASIL",-19.75361,-44.08269,"Rua Monte Carmelo, 33840, 33858, Ribeirão das Neves","19 45m 12.996s S, 44 4m 57.684s W",33840
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SAO JOSE I,RUA ROSANGELA,197,SAO JOSE,"RUA ROSANGELA, SAO JOSE, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8102539,-44.0053507,"Rua Rosângela, Penha, Lagoa, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-000, Brasil","19 48m 36.914s S, 44 0m 19.2625s W",33900-000
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SANTINHO I,RUA JOSE CORNELIO DOS SANTOS,120,SANTINHO,"RUA JOSE CORNELIO DOS SANTOS, SANTINHO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7510955,-44.0666749,"Rua José Cornélio dos Santos, Santinho, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-220, Brasil","19 45m 3.9438s S, 44 4m 0.02964s W",33880-220
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SANTA MARTINHA I,RUA ARTHUR VITOR MACIEL,30,ROSANA,"RUA ARTHUR VITOR MACIEL, ROSANA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76133,-44.07751,"Rua Artur Vitor Maciel, 33860-170, Ribeirão das Neves","19 45m 40.788s S, 44 4m 39.036s W",33860-170
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SAO MIGUEL ARCANJO,RUA MARIO COSTA FERREIRA,131,SAO JANUARIO,"RUA MARIO COSTA FERREIRA, SAO JANUARIO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8006572,-44.0111524,"Rua Mário Costa Ferreira, São Januário, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 48m 2.36592s S, 44 0m 40.1486s W",33900-450
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SAN GENARO,RUA RUTH AZEREDO BRANDAO,1395,SAN GENARO,"RUA RUTH AZEREDO BRANDAO, SAN GENARO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.75605,-44.14177,"Avenida Ruth Brandão de Azevedo Antiga Avenida 1, 33825-580, Ribeirão das Neves","19 45m 21.78s S, 44 8m 30.372s W",33825-580
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA ROSANEVES I,RUA DAS CAMELIAS,780,ROSANEVES,"RUA DAS CAMELIAS, ROSANEVES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7389117,-44.0873425,"Rua das Camelias, Rosaneves, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-220, Brasil","19 44m 20.0821s S, 44 5m 14.433s W",33880-220
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA PEDRA BRANCA I,RUA VINTE E NOVE,55,PEDRA BRANCA,"RUA VINTE E NOVE, PEDRA BRANCA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7750698,-43.9826759,"Rua Vinte e Nove, Pedra Branca, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33927-011, Brasil","19 46m 30.2513s S, 43 58m 57.6332s W",33927-011
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA NOVA PAMPULHA I,RUA HUM,577,CONJ NOVA PAMPULHA,"RUA HUM, CONJ NOVA PAMPULHA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.81008,-44.01646,"Rua Nova Pampulha, 33943-362, Ribeirão das Neves","19 48m 36.288s S, 44 0m 59.256s W",33943-362
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA MARIA HELENA,RUA SAO JOAO BATISTA,3,MARIA HELENA,"RUA SAO JOAO BATISTA, MARIA HELENA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7897188,-43.99398,"Rua São João Batista, Maria Helena, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33930-700, Brasil","19 47m 22.9877s S, 43 59m 38.328s W",33930-700
MG,RIBEIRAO DAS NEVES,URO VENEZA,AV DIONISIO GOMES,127,VENEZA,"AV DIONISIO GOMES, VENEZA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7776965,-44.1404325,"Avenida Dionízio Gomes, Jardim Verona, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33821-200, Brasil","19 46m 39.7074s S, 44 8m 25.557s W",33821-200
MG,RIBEIRAO DAS NEVES,RIBEIRAO DAS NEVES PENITENCIARIA JOSE MARIA ALKIMIN,PRACA ESMERALDAS,S/N,CENTRO,"PRACA ESMERALDAS, CENTRO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76649,-44.08715,Ribeirão das Neves,"19 45m 59.364s S, 44 5m 13.74s W",
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA NOVO FLORENCA,AV IDA JUBELINE,1048,FLORENCA,"AV IDA JUBELINE, FLORENCA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7595099,-44.14273970000001,"Avenida Ida Jubelini, Florença, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33821-200, Brasil","19 45m 34.2356s S, 44 8m 33.8629s W",33821-200
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA JARDIM COLONIAL,RUA TANGARAS,50,JARDIM COLONIAL,"RUA TANGARAS, JARDIM COLONIAL, RIBEIRAO DAS NEVES, MG, BRASIL",-19.74467,-44.13446,"Rua dos Tangarás, 33833-020, Ribeirão das Neves","19 44m 40.812s S, 44 8m 4.056s W",33833-020
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA MENEZES,RUA TANCREDO DE ALMEIDA NEVES,1061,MENEZES,"RUA TANCREDO DE ALMEIDA NEVES, MENEZES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7764235,-44.027080600000005,"Rua Tancredo de Almeida Neves, Menezes, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33903-400, Brasil","19 46m 35.1246s S, 44 1m 37.4902s W",33903-400
MG,RIBEIRAO DAS NEVES,UBR JOAO FRANCISCO TORRES,RUA VINTE,397,MARIA HELENA,"RUA VINTE, MARIA HELENA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.74832,-44.06716,"Rua Maria Helema, 33822, 33855, Ribeirão das Neves","19 44m 53.952s S, 44 4m 1.776s W",33822
MG,RIBEIRAO DAS NEVES,UBR ARLETE DE SOUZA OLIVEIRA,RUA JOSE PEDRO PEREIRA,75,SAO PEDRO,"RUA JOSE PEDRO PEREIRA, SAO PEDRO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7666675,-44.0894656,"Rua José Pedro Pereira, Centro, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33805-300, Brasil","19 46m 0.003s S, 44 5m 22.0762s W",33805-300
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA LANDI I,RUA OITO,54,LANDI 1 SECAO,"RUA OITO, LANDI 1 SECAO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.75738,-44.16001,"Rua Oito, 1, 33825-250, Ribeirão das Neves","19 45m 26.568s S, 44 9m 36.036s W",33825-250
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA JARDIM ALVORADA,RUA DIAMANTINA,32,JARDIM ALVORADA,"RUA DIAMANTINA, JARDIM ALVORADA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.832410100000004,-44.0375214,"Rua Diamantina, Jardim Canto da Alvorada, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 32185-420, Brasil","19 49m 56.6764s S, 44 2m 15.077s W",32185-420
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA ALTO DOS MENEZES,RUA RIO DE JANEIRO,157,ALTO DOS MENEZES,"RUA RIO DE JANEIRO, ALTO DOS MENEZES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76975,-44.02532,"Rua Rio de Janeiro, 33913-490, Ribeirão das Neves","19 46m 11.1s S, 44 1m 31.152s W",33913-490
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA SANTA MARGARIDA,RUA TULIPAS,155,SANTA MARGARIDA,"RUA TULIPAS, SANTA MARGARIDA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7540475,-44.0013828,"Rua das Tulipas, Santa Margarida, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33927-011, Brasil","19 45m 14.571s S, 44 0m 4.97808s W",33927-011
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA BELO VALE,RUA DOIS,312,BELO VALE,"RUA DOIS, BELO VALE, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7955348,-44.0256295,"Rua Dois, Belo Vale, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33903-400, Brasil","19 47m 43.9253s S, 44 1m 32.2662s W",33903-400
